MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,BsmtFinType1_Unf,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch,YearsSinceRemodel,Total_Home_Quality,TotalSF,YrBltAndRemod,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,LotFrontage_log,LotArea_log,MasVnrArea_log,BsmtFinSF1_log,BsmtFinSF2_log,BsmtUnfSF_log,TotalBsmtSF_log,1stFlrSF_log,2ndFlrSF_log,LowQualFinSF_log,GrLivArea_log,BsmtFullBath_log,BsmtHalfBath_log,FullBath_log,HalfBath_log,BedroomAbvGr_log,KitchenAbvGr_log,TotRmsAbvGrd_log,Fireplaces_log,GarageCars_log,GarageArea_log,WoodDeckSF_log,OpenPorchSF_log,EnclosedPorch_log,3SsnPorch_log,ScreenPorch_log,PoolArea_log,MiscVal_log,YearRemodAdd_log,TotalSF_log,YearRemodAdd_sq,LotFrontage_log_sq,TotalBsmtSF_log_sq,1stFlrSF_log_sq,2ndFlrSF_log_sq,GrLivArea_log_sq,GarageCars_log_sq,GarageArea_log_sq,SalePrice
12,3,14.736275572831559,9.29271826288259,1,0,3,0,0,12,2,2,0,7,6,3.4679266186007984,1964,1964,1,0,8,6,1,15.101044138167016,3,2,1,4,4,1,5,160.01187573827116,6,0.0,67.2603873042201,671.457897422264,1,4,1,4,7.13558637527186,665.1416330443618,0.0,9.976910779556336,0.0,0.0,1,1.0709806366827703,3,0.7173641529273178,3,2.4381381632971455,6,0.9252912807650148,1,1,1964.0,2,2,645.0,5,5,2,44.17795467719697,0.0,0.0,0.0,0.0,0.0,2,1,0.0,10,3,8,4,0,0,1,1,1,1,45,9.4679266186008,678.5934837975358,3928,167.147462113543,1.535490318341385,44.17795467719697,0,1,1,1,1,2.7566038657415826,2.332407769435458,2.7795050081343575,5.081540229905159,0.009950330853168092,4.223476104538751,6.510954374161514,2.0974762315157265,6.501517321869645,0.009950330853168092,2.3967046351393386,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.2378344225604603,0.660257847847934,1.1019400787607843,6.470814983538951,3.8108305618810197,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.583252613348937,6.521509516031747,3857296,7.598864872621437,42.39252686241296,4.399406541773414,42.26972748657104,5.74419310809839,1.2142719371793234,41.871446551192186,11.970356641102999
4,3,17.68182961144128,9.676640655427256,1,3,3,4,0,19,2,2,0,2,5,2.5785494896859387,1955,1974,3,0,13,10,2,54.598150033144236,3,4,1,4,4,2,0,100.24856396618968,5,13.964060660236484,52.48165093417604,1010.7868128256127,1,4,1,4,7.335287022683114,665.1416330443618,0.0,10.359297957117136,0.994480564408597,0.0,1,1.0709806366827703,3,0.7173641529273178,3,2.2578336517240882,6,0.9252912807650148,2,1,1955.0,3,2,454.0,5,5,2,0.0,32.229033330698634,0.0,0.0,25.058560349597606,0.0,4,1,0.0,9,0,8,0,0,1,0,1,1,0,32,7.578549489685939,1018.1220998482959,3929,121.54791164910928,2.529970882749982,57.28759368029624,0,1,1,1,1,2.928086509209284,2.3689944245203716,4.018329773844182,4.617677284791881,2.706319414837852,3.979525584418632,6.919483051848538,2.121696951091895,6.501517321869645,0.009950330853168092,2.4309165606597496,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.660257847847934,1.1019400787607843,6.120319396731415,0.009950330853168092,3.503724888057111,0.009950330853168092,0.009950330853168092,3.2607300039272133,0.009950330853168092,0.009950330853168092,7.588328740613543,6.926706661570653,3896676,8.573690605413411,47.87924570481916,4.501597952272643,42.26972748657104,5.909355324889826,1.2142719371793234,37.45830951800679,12.04355959836804
4,3,14.512909063490525,8.74354041027887,1,0,3,0,0,19,2,2,0,2,5,4.247349065744873,1962,2010,1,0,6,6,2,54.598150033144236,3,2,1,4,4,3,0,180.19915904440177,6,0.0,53.240478946227626,623.9068619135284,1,0,1,4,6.819336840146403,665.1416330443618,0.0,9.385472876628803,0.994480564408597,0.0,1,1.0709806366827703,3,0.7173641529273178,3,2.2578336517240882,6,0.0,3,5,1962.0,3,1,260.0,5,5,2,0.0,16.119464638585228,0.0,0.0,0.0,0.0,4,1,0.0,6,4,8,4,0,1,0,1,1,1,0,9.247349065744874,630.7261987536748,3972,187.01849588454817,2.529970882749982,16.119464638585228,0,1,1,1,0,2.7423169368483493,2.277630338100967,4.018329773844182,5.199651938934101,0.009950330853168092,3.9936118208834896,6.437618619949977,2.0578778116708776,6.501517321869645,0.009950330853168092,2.341370411052484,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,0.6981347220709843,5.564558720764969,0.009950330853168092,2.8408000589921447,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.606392362410711,6.448471899972967,4040100,7.520302182125313,41.442933495926646,4.23486108776732,42.26972748657104,5.4820154017520775,0.48739209016113044,30.964313756841474,11.751950239425476
12,3,14.400036796912799,9.197319990908793,1,0,2,4,1,5,2,2,0,7,6,3.4679266186007984,1978,1978,1,0,9,6,2,54.598150033144236,3,4,1,2,1,1,2,147.06319008159048,3,11.012714412703222,0.0,568.8220586490338,1,4,1,4,6.806294615346685,665.1416330443618,0.0,9.361447060281666,0.994480564408597,0.0,1,0.0,3,0.7173641529273178,3,2.0541057401196436,6,0.0,3,5,1981.0,3,2,576.0,5,1,2,0.0,0.0,7.419578976640152,0.0,0.0,0.0,2,1,0.0,1,2,8,4,0,1,1,0,1,1,30,9.4679266186008,575.6283532643805,3956,164.88219910964037,1.994480564408597,7.419578976640152,0,1,1,1,0,2.7350190371885374,2.323105109072877,4.018329773844182,4.997706679103965,2.486797728296634,0.009950330853168092,6.3453416834664225,2.056210607907604,6.501517321869645,0.009950330853168092,2.339056555445634,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1197557617657843,0.009950330853168092,1.1019400787607843,6.3578595973804495,0.009950330853168092,0.009950330853168092,2.1317468273074915,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.590351998646899,6.357215299232882,3912484,7.480329133783714,40.263361079936494,4.228002064071758,42.26972748657104,5.471185569573195,1.2142719371793234,40.42237866000269,11.898194668458823
9,3,13.823084197971921,8.903819818154142,1,3,3,4,0,8,2,2,0,5,6,3.0401509857573425,1994,1995,1,0,6,6,2,54.598150033144236,3,4,2,2,4,3,6,665.1416330443618,6,0.0,76.71651397287816,435.545406268399,1,2,1,4,6.440798369038896,1167.9743947493273,0.0,10.021818712633692,0.0,0.0,2,1.0709806366827703,3,0.7173641529273178,3,2.2578336517240882,6,0.9252912807650148,5,1,1994.0,0,2,343.0,5,5,2,0.0,9.187697022370457,0.0,0.0,0.0,0.0,4,1,0.0,5,3,8,4,1,1,0,1,1,1,14,9.040150985757343,1609.9605993867651,3989,1174.4151931183662,2.535490318341385,9.187697022370457,0,1,1,1,1,2.696860104720694,2.293929724948066,4.018329773844182,6.501517321869645,0.009950330853168092,4.353196434338299,6.078915300256183,2.0083211902792386,7.06389061215228,0.009950330853168092,2.4007837074910134,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.660257847847934,1.1019400787607843,5.840670726718323,0.009950330853168092,2.322161912677062,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.598905466878899,7.384592133095337,3980025,7.273054424434112,36.95321122768872,4.033354003324618,49.89855058045311,5.763762410154296,1.2142719371793234,34.11343453794434,12.066816325306588
4,3,15.494707084016277,9.14517077489267,1,3,3,4,0,14,2,2,0,2,7,3.0401509857573425,1976,1976,1,0,6,6,1,19.11701207234428,3,4,1,2,4,3,6,665.1416330443618,6,0.0,99.62989678028242,651.2752645371662,1,4,1,4,7.084368539961669,665.1416330443618,0.0,9.879960215291515,0.0,0.0,2,0.0,3,0.7173641529273178,3,2.2578336517240882,6,0.9252912807650148,5,1,1976.0,2,2,479.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,8,3,8,3,1,1,1,1,1,1,33,10.040150985757343,658.3596330771279,3952,7.084368539961669,2.0,0.0,0,1,1,1,1,2.8036456180417235,2.317983011719373,3.0020627970571114,6.501517321869645,0.009950330853168092,4.611548767318481,6.4804819885379485,2.0911685779055706,6.501517321869645,0.009950330853168092,2.387841283613266,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.660257847847934,1.1019400787607843,6.173806937018259,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.589340881326767,6.491284277222211,3904576,7.860428751564558,41.99664680376476,4.372986021219607,42.26972748657104,5.7017859957278505,1.2142719371793234,38.11589209557478,11.931642378754141
9,3,15.494707084016277,9.202561958615075,1,0,3,0,0,14,3,2,0,5,6,3.8687286361781874,1968,1984,1,0,6,6,1,20.52265534120892,3,4,1,4,4,2,1,171.7910077701668,6,0.0,57.64569484250179,631.5812429987353,1,4,1,4,7.179130822221587,1759.1108641256253,0.0,11.113738754634296,0.994480564408597,0.0,2,1.0709806366827703,4,0.7173641529273178,2,2.7475780006950794,6,0.9252912807650148,2,1,1968.0,3,2,619.0,5,5,2,0.0,12.624993040211361,0.0,0.0,21.35359027763424,0.0,4,1,0.0,10,0,8,4,0,1,0,1,1,0,22,9.868728636178187,2397.8712379465824,3952,1938.0810027180137,3.529970882749982,33.978583317845604,0,1,1,1,1,2.8036456180417235,2.32361852710677,3.0695706359223895,5.152140688356229,0.009950330853168092,4.0716846691495885,6.449824467903044,2.1028077655202693,7.47313775847298,0.009950330853168092,2.4951654111767203,0.6953849570736713,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.6114359150967734,0.5465966356094243,1.3237746010975528,0.660257847847934,1.1019400787607843,6.429735606941324,0.009950330853168092,2.612639505861878,0.009950330853168092,0.009950330853168092,3.1074342023756762,0.009950330853168092,0.009950330853168092,7.593379230891976,7.78275775679836,3936256,7.860428751564558,41.60023566676078,4.421800498732348,55.847787957114555,6.2258504291326915,1.2142719371793234,41.341499975169114,12.429220196836383
8,3,12.597896269528004,8.843879502733131,1,3,3,0,0,6,2,2,0,0,7,4.247349065744873,1918,1998,1,0,13,14,2,54.598150033144236,2,4,0,4,4,3,6,665.1416330443618,6,0.0,89.63121614162021,553.3096103031867,1,2,1,4,6.692917604352996,748.4128300990444,0.0,9.952794211361976,0.0,0.0,1,1.0709806366827703,3,0.7173641529273178,2,2.4381381632971455,6,0.9252912807650148,2,5,1925.0,3,1,216.0,5,5,2,0.0,24.555384045962168,0.0,0.0,0.0,0.0,0,1,0.0,8,1,8,4,1,1,0,1,1,1,9,11.247349065744874,1308.415358006584,3916,755.1057477033974,1.535490318341385,24.555384045962168,0,1,1,1,1,2.610650232307894,2.2878652357877334,4.018329773844182,6.501517321869645,0.009950330853168092,4.506909033902691,6.317741434301103,2.0415991667477362,6.619303350399216,0.009950330853168092,2.394507195318737,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.2378344225604603,0.660257847847934,0.6981347220709843,5.379943435427982,0.009950330853168092,3.2412392507528724,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.6004073369891385,7.177343661946386,3992004,6.8154946354492605,39.91385683068496,4.168127157665051,43.815176844606285,5.733664708433205,0.48739209016113044,28.943791368404632,12.154521423145216
3,3,14.9565783821674,9.253991891213355,1,3,3,4,0,19,2,2,1,2,5,2.5785494896859387,1965,1965,3,0,9,6,2,54.598150033144236,3,4,2,4,4,2,1,217.03273805105687,6,0.0,35.85566015100085,623.3583517839669,1,0,1,4,6.818411117766386,665.1416330443618,0.0,9.383766607141332,0.994480564408597,0.0,1,1.0709806366827703,3,0.7173641529273178,3,2.2578336517240882,6,0.0,3,1,1965.0,3,2,504.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,6,4,8,4,0,1,1,1,1,1,45,7.578549489685939,630.1767629017332,3930,223.85114916882324,2.529970882749982,0.0,0,1,1,1,0,2.770497686432893,2.3286418372909417,4.018329773844182,5.384691089680328,0.009950330853168092,3.607280498537509,6.436740501552683,2.057759567031408,6.501517321869645,0.009950330853168092,2.3412062617585536,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.2245782310595015,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.583761387164166,6.447601797990048,3861225,7.675657430530013,41.43162828432869,4.234374435709287,42.26972748657104,5.481246760097461,1.2142719371793234,38.745374154579835,11.78676973513378
4,3,15.600276860480749,9.07423417861614,1,3,3,0,0,20,2,2,0,2,6,3.0401509857573425,1984,1985,3,0,6,10,2,54.598150033144236,3,4,2,2,4,3,2,108.18288261892283,6,0.0,76.71651397287816,623.9068619135284,1,4,1,4,6.8706768726984615,665.1416330443618,0.0,9.480327953434193,0.0,0.0,2,0.0,3,0.7173641529273178,3,2.2578336517240882,6,0.0,3,1,1986.0,3,2,480.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,7,4,8,4,0,1,1,1,1,1,25,9.040150985757343,630.7775387862268,3969,115.0535594916213,2.0,0.0,0,1,1,1,0,2.8100215917873577,2.310973231846205,4.018329773844182,4.693115883704269,0.009950330853168092,4.353196434338299,6.437618619949977,2.0644137977313703,6.501517321869645,0.009950330853168092,2.3504536853546143,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.1758880599104415,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.593882879839168,6.448553164821509,3940225,7.8962213463111555,41.442933495926646,4.2618043282636595,42.26972748657104,5.524632526997088,1.2142719371793234,38.14159332854436,11.931642378754141
4,3,14.400036796912799,8.880185028182437,1,3,3,4,0,12,2,2,0,2,5,3.0401509857573425,1959,1959,3,0,3,10,2,54.598150033144236,3,4,1,4,4,3,1,275.10442238255627,6,0.0,0.0,682.8873502058846,1,4,1,4,6.914390344370441,665.1416330443618,0.0,9.561443900772389,0.994480564408597,0.0,1,0.0,3,0.7173641529273178,3,2.2578336517240882,6,0.0,3,1,1959.0,3,1,672.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,9,3,8,4,0,1,1,1,1,1,50,8.040150985757343,689.801740550255,3918,282.0188127269267,1.994480564408597,0.0,0,1,1,1,0,2.7350190371885374,2.2915428540726035,4.018329773844182,5.620815353654997,0.009950330853168092,0.009950330853168092,6.527807833562087,2.0699453886490726,6.501517321869645,0.009950330853168092,2.358156394220869,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,0.6981347220709843,6.511760188375347,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.580704854252364,6.537867341713299,3837681,7.480329133783714,42.61227511191455,4.28467391198956,42.26972748657104,5.560901579604771,0.48739209016113044,42.40302075091014,11.794345471549745
4,1,14.624983167653864,8.963918241916085,1,3,3,4,0,21,2,2,0,2,7,3.0401509857573425,2007,2008,1,0,12,13,2,54.598150033144236,2,4,2,0,4,3,6,665.1416330443618,6,0.0,114.17074332183532,803.7440927531121,1,0,1,4,7.085770548972133,665.1416330443618,0.0,9.882608041593157,0.0,0.0,2,0.0,3,0.7173641529273178,2,2.2578336517240882,6,0.0,3,1,2008.0,0,2,529.0,5,5,2,0.0,18.754540652299948,0.0,0.0,0.0,0.0,4,1,0.0,7,2,6,5,1,1,0,1,1,1,0,10.040150985757343,810.8298633020843,4015,7.085770548972133,2.0,18.754540652299948,0,1,1,1,0,2.7495109143280843,2.2999735099694285,4.018329773844182,6.501517321869645,0.009950330853168092,4.7465025756246,6.690536755910766,2.0913417708604016,6.501517321869645,0.009950330853168092,2.3880843978579644,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.272895874292699,0.009950330853168092,2.9838894560181726,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.605397342403343,6.699303108030538,4032064,7.559810268009258,44.76328208219295,4.3737104025455205,42.26972748657104,5.7029470912926366,1.2142719371793234,39.349222649718364,12.43153750053306
4,3,14.736275572831559,8.976288647430763,1,0,3,4,0,12,2,2,0,2,5,3.4679266186007984,1970,1970,1,0,8,8,1,12.3423183190822,3,4,1,4,4,3,1,214.47050127761628,6,0.0,33.14270146008244,603.0310161186436,1,4,1,4,6.783514991567495,665.1416330443618,0.0,9.319552046162215,0.994480564408597,0.0,1,0.0,3,0.7173641529273178,3,2.0541057401196436,6,0.0,3,5,1973.0,3,2,902.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,10,3,8,4,0,1,1,1,1,1,39,8.4679266186008,609.8145311102111,3940,221.25401626918378,1.994480564408597,0.0,0,1,1,1,0,2.7566038657415826,2.3012130168710407,2.5916900266297414,5.372870424139756,0.009950330853168092,3.5308416886006238,6.403642103110404,2.0532919765439503,6.501517321869645,0.009950330853168092,2.3350089178313844,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1197557617657843,0.009950330853168092,1.1019400787607843,6.8057336275527875,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.586301380706567,6.414809734800947,3880900,7.598864872621437,41.00663218472824,4.216007940939762,42.26972748657104,5.452266646352093,1.2142719371793234,46.318010209202825,11.908346971208951
4,3,14.05645744418147,9.168937801249674,1,0,1,4,0,23,2,2,0,2,8,3.0401509857573425,2006,2007,1,0,12,13,3,22.71992209225737,2,4,2,2,4,0,6,665.1416330443618,6,0.0,126.77860682234112,945.0754035625837,1,0,1,4,7.260686550752999,665.1416330443618,0.0,10.215633799556093,0.0,0.0,2,0.0,3,0.7173641529273178,2,2.2578336517240882,6,0.9252912807650148,2,1,2007.0,2,3,870.0,5,5,2,46.13592943171058,14.075579437669909,0.0,0.0,0.0,0.0,4,1,0.0,2,1,6,5,1,0,0,1,1,1,0,11.040150985757343,952.3360901133367,4013,7.260686550752999,2.0,60.21150886938049,0,1,1,1,1,2.712470911625526,2.3203206639543996,3.1667367873515695,6.501517321869645,0.009950330853168092,4.850377389474488,6.852332843584392,2.1127175226095876,6.501517321869645,0.009950330853168092,2.4181998952464547,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.660257847847934,1.3887912413184778,6.769653457842853,3.8532476730453133,2.7137392833860763,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.604899460878901,6.859977996294027,4028049,7.357498446414612,46.95446539926536,4.463575330341593,42.26972748657104,5.847690733369965,1.9287411119629183,45.8282079392837,12.424810506025395
4,3,16.016115604959463,8.75384091817375,1,3,3,0,0,19,1,2,0,2,4,3.0401509857573425,1961,1961,1,0,12,13,2,54.598150033144236,3,4,1,4,4,3,0,234.71115489057968,6,0.0,24.73287888232806,623.9068619135284,1,4,1,4,6.890638162044076,665.1416330443618,0.0,9.517328472148703,0.994480564408597,0.0,1,1.0709806366827703,3,0.7173641529273178,1,2.0541057401196436,6,0.0,3,1,1961.0,2,2,544.0,5,5,2,42.17442770194662,0.0,0.0,0.0,0.0,0.0,4,3,6.477098106760286,7,1,8,4,0,0,1,1,1,1,46,7.040150985757343,630.7975000755724,3922,241.60179305262375,2.529970882749982,42.17442770194662,0,1,1,1,0,2.834748377345983,2.2786858597078745,4.018329773844182,5.4626495593747295,0.009950330853168092,3.2481580406041193,6.437618619949977,2.066943536216026,6.501517321869645,0.009950330853168092,2.3539745876083327,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.1197557617657843,0.009950330853168092,1.1019400787607843,6.300804143118763,3.76547996040284,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,2.0131812867769994,7.581724736952279,6.448584759262344,3845521,8.035798362865684,41.442933495926646,4.272255581905211,42.26972748657104,5.54119635910582,1.2142719371793234,39.70013284994258,11.767575435251748
9,3,13.823084197971921,9.487362888363092,1,1,3,0,0,8,1,2,0,5,5,3.4679266186007984,1948,1950,1,0,9,10,2,54.598150033144236,3,4,3,3,2,4,4,665.1416330443618,4,0.0,0.0,403.4287934927351,1,2,1,4,7.201113090165223,1073.5351796865941,3.312694280571022,10.857265696885745,0.0,0.0,2,0.0,2,0.7173641529273178,3,2.4381381632971455,6,0.9252912807650148,5,1,1979.0,3,2,672.0,5,5,1,33.602934294663825,19.023482379712142,0.0,0.0,0.0,0.0,4,1,0.0,7,0,8,4,0,0,0,1,1,1,56,8.4679266186008,1080.7362927767595,3898,1080.7362927767595,2.0,52.62641667437597,0,1,1,1,1,2.696860104720694,2.351124072129929,4.018329773844182,6.501517321869645,0.009950330853168092,0.009950330853168092,6.002500411063608,2.105488491639383,6.979652762370868,1.4638788839090395,2.4737838279904403,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.2378344225604603,0.660257847847934,1.1019400787607843,6.511760188375347,3.5442274357542627,2.9974049927644515,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,6.986331952038118,3802500,7.273054424434112,36.03001118481879,4.433081788425883,48.71555268327129,6.119606427627036,1.2142719371793234,42.40302075091014,12.037659911047468
9,3,15.494707084016277,9.100755371122135,1,3,3,4,0,20,2,2,0,5,7,3.0401509857573425,1993,1994,1,0,8,8,1,21.61545210680151,2,4,2,2,4,3,2,198.88601374538402,6,0.0,46.1098700946603,629.3894660481343,1,0,1,4,6.8394796456510125,1342.141786854278,0.0,10.529225524566192,0.994480564408597,0.0,2,1.0709806366827703,3,0.7173641529273178,2,2.6001872609738976,6,0.9252912807650148,5,1,1993.0,0,2,574.0,5,5,2,40.12093165229983,14.962569128199851,0.0,0.0,0.0,0.0,0,1,0.0,8,4,8,4,0,0,0,1,1,1,16,10.040150985757343,1978.3707325480634,3987,1547.8672802453132,3.529970882749982,55.08350078049968,0,1,1,1,1,2.8036456180417235,2.313599745485859,3.119075472007401,5.297797300063824,0.009950330853168092,3.852694782435038,6.446353691538447,2.06044724241901,7.202774210877216,0.009950330853168092,2.445752146571863,0.6953849570736713,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.2837596438453949,0.660257847847934,1.1019400787607843,6.354387431950471,3.7167604333910895,2.7708728214361527,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.59840434184273,7.590539313429191,3976036,7.860428751564558,41.55547591641137,4.245442838792103,51.8799563328779,5.981703562460875,1.2142719371793234,40.378239635330104,12.371591321286905
4,3,13.223333940196108,8.700474760331586,1,3,3,4,0,12,4,2,0,2,5,3.0401509857573425,1962,1962,3,0,8,8,2,54.598150033144236,3,4,1,4,4,3,6,665.1416330443618,6,0.0,88.57660418094957,543.3156611316381,1,2,0,4,6.673723368376449,665.1416330443618,0.0,9.118847527243757,0.0,0.0,1,0.0,2,0.7173641529273178,3,2.0541057401196436,6,0.0,3,5,1962.0,3,1,308.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,10,3,8,4,1,1,1,1,1,1,47,8.040150985757343,549.9893845000146,3924,6.673723368376449,1.0,0.0,0,1,1,1,0,2.6555866742031973,2.2732051750659017,4.018329773844182,6.501517321869645,0.009950330853168092,4.495205801894568,6.299547709527528,2.039104243266126,6.501517321869645,0.009950330853168092,2.3153875435006075,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.1197557617657843,0.009950330853168092,0.6981347220709843,5.73337363883364,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.58223428850699,6.311733692092426,3849444,7.052140584205598,39.68430134461352,4.15794611490592,42.26972748657104,5.361019476597778,0.48739209016113044,32.87157328247249,11.603688960617083
9,3,14.400036796912799,8.976288647430763,1,3,3,4,0,5,2,2,0,5,6,3.0401509857573425,1998,1998,1,0,12,13,1,15.16404650013006,3,4,2,2,4,3,2,147.06319008159048,6,0.0,46.01714653918777,493.07702889428924,1,0,1,4,6.571528353983348,1327.5675849026159,0.0,10.255541975154628,0.0,0.0,2,1.0709806366827703,3,0.7173641529273178,2,2.4381381632971455,6,0.0,3,1,1998.0,2,2,523.0,5,5,2,0.0,13.797977974736195,0.0,0.0,0.0,0.0,4,1,0.0,8,4,8,4,0,1,0,1,1,1,12,9.040150985757343,1827.2161421508886,3996,1481.2023033381897,2.535490318341385,13.797977974736195,0,1,1,1,0,2.7350190371885374,2.3012130168710407,2.783407889662082,4.997706679103965,0.009950330853168092,3.8507250209116655,6.2027116735222725,2.025714809142828,7.191864163872966,0.009950330853168092,2.4217486841476297,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.2378344225604603,0.009950330853168092,1.1019400787607843,6.261510768108411,0.009950330853168092,2.695166087880584,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.6004073369891385,7.511101454510815,3992004,7.480329133783714,38.47363210484947,4.103520487980564,51.72291015160019,5.864866689170776,1.2142719371793234,39.206517099137585,12.208574513247495
